src_bytes,dst_bytes,count,srv_count
686.1806947658708,3353.0540429977273,26,18
3312.2043466770965,7690.716619561106,41,5
10321.920582862374,2679.1794100829848,5,40
1818.5015738128768,805.283111431178,29,47
434.49249706108174,7734.715559893133,23,20
18618.98635304074,6145.5512226155815,41,41
135233.72214873412,388.7350105001621,72,43
6219.324839224705,1474.514242000176,13,13
2134.3645033008215,2439.911499419011,4,3
7612.047641607795,181.1873348378786,43,41
1295.983830317057,731.924735153102,33,26
937.5075714152746,1800.519830208094,13,5
5217.977250069348,3225.333694599384,6,40
12792.833209041231,1981.6899057263117,17,36
11638.515585532576,4475.014083227591,18,8
64142.62271117256,8857.543886896414,37,14
291776.45053950424,408.1516566601462,80,40
3150.8381897695826,761.9285537644301,3,28
7990.11508047968,3713.844534734043,23,6
6747.013354680965,3981.8633146178045,36,11
947.2379539951863,1701.087910870698,10,3
1610.2439958608288,717.5101754914809,29,23
228.05072666334144,2219.3278494445335,14,37
2212.3627807757425,3298.8248690573405,3,27
18005.85111777712,13113.767298018414,16,30
270.5807081029904,1763.1664875427768,4,41
883.9748059643085,632.3414096458606,2,21
2979.205791446875,3006.62559842917,4,24
9329.208787888365,1426.0890814103284,49,36
7926.056974844457,155.92542773539554,15,28
3908.0755116641812,3359.6692742103805,18,37
30462.358617118553,1949.5448979339276,256,40
1281.68947349945,2954.1503210003775,24,37
12513.719776281392,48.733860586318364,2,19
1472.5297348382169,355.928536160089,36,29
28310.40490714075,7784.517058547942,47,15
63383.06580010394,1573.887150428113,45,22
412.3165050019988,1555.020633143746,9,30
5350.110430093512,4144.631586595123,24,9
3297.953053046831,686.5781501843765,40,49
616.1021622744415,92.66694818703894,44,39
415.5085593797868,1844.4323543115916,41,44
35217.776990926395,560.1465259040583,44,16
1287.3672909225943,549.8485090777338,5,8
13600.391225853467,1720.4526117520127,20,12
2130.4030065272123,4089.873276062639,22,11
5593.883994223922,315.6021654766869,8,1
60317.291847513756,1126.0845837779248,39,13
1324.6720497773345,1586.6848141269825,21,5
6763.516848369793,1234.5709391843395,33,23
1036.1463181508714,2486.462551988718,14,34
8039.980921938386,1446.7874157984363,8,22
378.88508863251053,1012.30092256258,43,44
15825.901132519322,574.4158592081907,28,20
902.8064241497054,670.2351744011448,30,33
7257.5949256439635,429.1547167130934,4,1
272.9751863649474,1557.1402511473898,20,1
35447.35654187576,4038.648507313455,49,24
301.8392618955008,1820.6551981586954,26,13
5679.019326493162,783.6327110812092,39,21
334.3061405552305,993.6239629508466,15,49
612.5041544369989,2472.1327048370986,27,16
8353.942539532052,234.30286983779789,34,23
13637.95911968207,2760.141683507809,13,14
1611.6900812778586,124.67514797604446,29,28
215.04342165921074,2682.4363744212937,6,44
3240.574295562571,2515.6130544723965,45,14
108742.48434011688,2665.7722522006343,36,46
394.5460601139343,287.02447310648677,3,45
5752.933260526077,1291.536046133398,28,18
1110652.7368799483,2211.9813227548652,24,45
5226.426316186577,882.9244048161304,33,35
3284.0487754036494,1221.3530388200102,30,2
816045.2273438784,225.33594686479609,240,8
921.032920734581,514.0995611149693,6,29
7634.747865746872,1185.8899604291112,40,28
2064.185690090058,5471.855769335032,37,47
924.6321158131433,489.2676856516652,14,32
7017.216789643911,1788.7185454972857,41,35
236.22610025954776,390.611546034715,18,39
2330.300717633455,5707.78736569571,20,32
9110.219127106144,2427.383148025563,24,47
7619.788721309214,6188.010654431768,40,44
13039.52220059226,3407.6804504658294,17,14
7245.935208035301,575.1773287682221,1,23
483.28120635923887,832.5273107308477,34,4
29029.111161836387,814.6316698538193,176,28
1797.4526227668841,807.4837972948837,42,30
7498.317559893814,1958.8870857440272,3,37
30076.34872166216,192.29540065967876,33,49
17511.047398288814,2122.4446010192523,43,18
404.41437256838526,1845.6739425934106,33,30
594.0832814579969,1360.0198762703217,38,11
1044.6816854547178,3803.912277595192,42,1
5516.6892016435295,622.4405319365775,46,36
2340.1149692168797,4814.473377616459,32,5
1980.5689074876545,2059.0996651287674,35,26
13809.375621437928,7729.248184384455,39,9
6479.107025124141,694.9704748622861,17,29
2330.9105934598915,2323.1839174339907,46,41
4966.095786576466,422.2192401394644,40,37
196.369757079202,2045.4489419194372,44,4
18657.52942413521,260.6959182422587,14,41
2687.734377378721,746.4151642034078,29,16
9610.065486843712,5670.31251685981,43,45
7164.883601196171,8354.770578347232,29,27
958.7737454852606,8421.209169361384,44,42
1545.0902970179359,572.8266860838366,33,5
2740.003727508672,391.1109823832659,3,46
4203.539263736553,632.9348721501062,43,38
2171.927670040668,239.32862146085785,28,3
5364.530786928421,14294.10394315528,41,30
565.6459819600096,407.70447634403746,47,16
9316.225996723992,400.81606684973696,37,38
8685.269643456704,578.3425235449743,17,49
147.26626715326537,429.93570389797304,1,35
2187.395819003484,4645.037455719155,29,39
5346.680288291204,570.5227796639319,30,35
1177.5589709708988,164.3861938162271,22,49
1070.6439505067112,1157.0828725126248,22,2
106512.77680680167,7847.251501121066,24,22
194.5260186524091,422.2720670890701,13,43
3307.114260953145,309.9100047634992,22,49
2805.4022258129053,1224.0817270192836,43,5
7195.118099281959,90.50609389438235,19,5
628.4954857331594,1008.7074258766382,3,7
1858.271617513656,1253.5991848050846,32,48
12584.198137060717,179.377141318649,23,15
942.3258150018859,136.29290730667114,47,25
1272.4448688095206,8349.393940063725,20,27
7306.29865753834,1144.5207464747607,36,7
41.242595380375114,93.84695907693217,35,32
2118.8834497847683,1875.5881614096468,18,20
10130.982900689241,136.0544788676743,36,8
1415.2993655333628,607.0503297362462,9,39
1796.7316549748987,3735.5620566572156,33,46
827.4788369875807,266.0722951187182,37,22
8669.94501271096,1691.8433742569364,26,7
212597.55449005272,10009.332280090688,264,44
210.70477121242388,2099.102494303688,26,30
2320.7392188661684,2613.7999523725343,19,23
6611.935512649774,5306.616501844897,45,11
9156.352162281592,369.8419723589026,40,5
745.9515210611302,4047.344473236238,16,13
2634.749035596115,103.81512761584747,44,20
5837.790033813376,2472.427585970205,3,41
135700.74318212742,1966.957006557792,30,20
7974.690420583638,597.579203040313,11,22
7015.6835601212,1405.9199548501344,43,47
1604.4703697413065,3743.522379184793,40,4
618.9407288237875,448.7733802982126,42,5
2208.2435224394603,3504.175211912726,43,10
8046.558166285751,2051.622886607796,35,47
887.3730800612806,8392.54303042956,3,17
601.2780454250193,991.8863505157586,26,9
243.87503091510044,129.07507140476952,24,16
2417.213447688791,139.50779940348042,8,31
35.910997421749045,1261.1908457859201,7,16
11125.038390860804,498.33308385917064,39,40
210.9210545713984,308.5012434063016,46,20
1867.299548653969,2383.943186832545,41,43
5267.825451570234,1378.329477447854,24,17
8172.287716063465,631.5789759802622,6,7
2957.993124732291,2212.6372011169815,45,6
27106.098029235112,699.9218430728176,49,42
1234.0698547716286,105.87015882403074,1,47
2653.924398349979,586.6674820109307,11,18
35917.469877971525,878.6372553446032,14,40
1987.384894472484,176.7466908701363,32,17
1625.152014737557,32.33485044444134,37,17
966.1791369514474,821.9367179413924,47,3
1460.0590804297894,218.22037590120033,35,32
909.2516878500115,6503.30788514516,31,40
1925.1530105369745,838.547390664939,34,4
919.340570019218,699.4944309738248,42,11
6789.206317545973,3161.64501046525,46,14
1606.8662611123723,29568.10645537612,41,11
3173.923517895562,1207.4333269158924,33,4
107.83203176767826,6037.966835862088,36,45
4789.1529110559,3166.041391866366,31,32
40.60154041714065,678.4672694789061,43,27
49202.26398263535,583.1000349264485,8,22
392.12406749309713,890.9865053156271,20,9
206.70857402973232,1076.7229903645627,8,31
103.31967959848103,1510.884110012347,16,4
12676.61838321081,2735.261818411346,16,34
192.32486335612748,4594.565322693804,17,16
483.41567587274375,3713.109745788899,6,42
151.91387885457962,4376.770511137582,48,8
89113.70757001424,6673.079630874495,43,18
6630.290041026308,707.7832450747617,30,11
2493.325084897089,371.62068858279036,30,48
616.3610379328763,6673.601659532432,18,25
1117.135365470683,151.08905883539927,42,8
23866.89703952728,4653.736994281037,25,22
248.9134927779141,531.308898799101,38,14
30576.579748922337,637.0113499614425,31,46
2276.812874836418,139.00757388863528,36,26
3757.738220309811,1104.9081308155273,21,1
38.844790752646766,601.9565877775655,46,10
285.2578027191444,1091.8118507911095,39,2
1902.0931555690627,3324.218978821756,35,29
2944.2702709779624,442.0476031677951,49,24
8886.258195681205,89.0387400352642,32,12
69302.953917094,2701.4311133492315,176,10
2533.78854299782,1781.2478367913013,28,49
3990.5935197009608,477.070872404561,28,29
5478.277339538634,270.14865411901775,36,17
3648.073004817858,1784.731883949389,33,5
16598.80409098093,3375.2038060984873,18,5
249.14348082581793,666.1114182205674,23,27
3107.638594994,268.05974188854265,20,8
1919.6687378343252,537.7289553805173,32,17
553.3100605469115,3128.8248508474726,10,4
24886.069479770606,431.80392651727055,37,1
6033.933620605889,1411.4716882320226,8,1
6083.638688205282,469.3741681907489,14,27
6282.241958571302,8165.556102285842,46,9
4003.6344569894554,595.8078445364192,8,39
1341.776762648804,226.18615553502937,28,43
4532.871974898265,477.3187690255564,3,6
6360.199259055595,1460.1747369110924,24,7
5129.993073561808,1130.6066678515954,11,30
326.22531525286723,2167.798486729137,29,20
4910.405759129789,509.51991403549835,1,37
462.8834515045765,2004.039726100605,44,4
1267.9101691620353,2338.140517800793,19,33
6530.257685293154,923.2064350273192,2,20
13287.871443893642,11857.05471827378,8,26
2007.3829554299912,1076.896192739363,37,21
110.43237246066455,2525.4591274406584,36,15
5289.0134839687325,293.1822734452189,32,17
2695.0525107445537,121.02639149465742,24,33
10387.581499761072,38595.454990964725,21,44
76.41475224728006,652.4643356821655,5,36
13330.399868035254,1820.8684199968482,15,38
52428.72218492854,3136.4815236189556,21,33
115.25756365221697,669.2054058128145,46,41
3235.5770109426853,1829.376130272565,48,19
1323.1519797617423,1388.4786329657845,1,30
3410.77174802832,316.2982640052966,4,11
6377.098073267116,2940.1569359485466,1,32
3685.547549296201,29199.749094233986,31,8
4220.029257308423,4131.207961559479,19,18
4977.492436659346,6328.494630029702,40,10
8079.219616127012,2243.4752166301805,27,35
3791.082875923025,222.26566955758173,10,48
6887.056064117116,4364.18639516165,26,19
428.59126195733063,1745.0154382157652,28,47
1046.5755954275483,354.5460388367864,48,12
990.6197249208249,2257.6082413603435,31,4
36143.06823632701,6522.649756338551,25,47
9193.392469373013,256.193151176026,25,48
15034.669373302384,3367.993744169622,47,18
16053.827835611124,2985.0645562275718,39,4
335.72493708697493,917.5255192790261,18,20
57.105979833862875,508.3909324704777,34,37
946.053586965212,1860.7401001851665,46,37
20762.887638075896,1851.0559652186425,22,21
2530.0848860152087,568.926000882144,14,7
1213.2169895532645,1145.93201979758,33,17
172.6280610890138,4253.857606246212,37,48
21405.202157483243,222.99437086334126,15,26
1644.706562575596,859.4497557878713,20,11
1080.9284607006111,484.68257648370343,4,22
13512.656449667737,1072.366879594769,34,4
2088.1357997816176,892.1670677493884,1,38
4121.833666608153,117.1460863580664,6,10
1780.679945837841,1729.443271451093,1,47
107648.49106645116,297.4784645595418,30,33
1506.4149125506003,510.4381481020015,34,10
626.8045098232949,303.3108711861024,45,25
7096.019096616959,545.5565292195852,15,14
125.79971837469245,1425.1676024981111,34,7
8050.567244838992,1250.562877175131,25,49
4138.441925470858,344.2450349290661,40,2
5936.275756676983,1370.2598426703653,45,16
34.6081441512279,1567.835370868392,21,28
285.32632994366253,160.79928044734424,44,31
6674.5964920672295,1396.8015890813138,35,9
11632.207807537108,1003.9379058934973,24,45
5796.802545870555,322.11757731694956,4,45
36282.08908343466,896.4337222225923,13,38
1479.9380886061983,1806.368065930572,24,25
16052.850353856997,3477.039881192052,21,22
8045.444007649507,57.89592965903245,27,6
2283.476291290463,283.8051395188917,48,10
707.897372232726,2360.322420124632,8,36
859.8226576242882,576.4765482639287,25,41
5221.112931952158,1076.8901499358053,48,26
24930.797872869727,1924.070492035704,44,23
216.32167697432152,1613.7117832009833,19,8
4113.534196912771,4079.2711812692096,24,3
2852.8677916823863,2619.60580688198,42,31
889.8144131394383,500.5329398229611,43,48
5475.012822321561,592.013192505929,25,23
45431.093377852834,515.4093892011249,24,45
3416.4268704463075,881.7458735658985,7,49
16545.721106796,6412.632031447795,30,17
4867.831165183735,1864.6377889320802,21,47
4705.134762418805,2700.704204349429,27,38
781.2498157395416,8027.9595735946095,46,23
25252.925915492255,589.5294002002045,30,1
1246.6734232192587,875.4783775003217,41,8
399.4003359974244,2710.6805279562473,46,17
5674.3517741319665,572.9383149678802,46,15
359.7299402743207,689.8001930978488,45,44
805.7809007597249,327.6285363340656,27,6
639.948866925795,856.7085258816733,9,20
18530.258245763773,249.21817484835267,21,43
413033.36645199696,5005.262703167677,392,46
40719.07823549401,3031.6693281941884,16,8
9074.388100609793,964.2669974344765,11,36
340.0700802112264,408.97680272268946,1,47
1475.2268693710114,1431.8769193934206,46,20
1380.4595332995752,337.5977401323441,15,9
6105.325123358263,2878.977355335042,14,43
3441.4357960293614,2427.405855056471,27,3
406.6438122427901,759.5683890427337,42,33
7995.251624190503,719.5713947604786,23,30
4416.714795710204,1100.4660475043793,47,21
2951.1619703608158,3773.3756562565923,40,46
14020.856627562616,826.6597153531752,28,40
1088.966255776987,1957.18267706629,22,48
1520.076106666439,7632.489502274294,18,18
407.89113890124224,721.2028981476545,26,49
69747.36005694457,317.41904236607706,144,40
9059.876119718303,1470.407756946734,12,5
1613.0478729853717,1241.0815180624031,29,16
24406.4210954942,290.89956971576333,36,48
690.357271207608,2295.5557318331653,6,4
1424.8235483471763,7235.995572205471,19,12
11418.211487434924,2817.4199149219176,49,15
2886.354942253031,819.0488357051909,39,7
3736.440064619288,1113.9363174329517,40,1
25591.42093691071,2353.508525175309,40,20
8645.399127141942,237.88769224627748,46,17
1895.7014441267704,1464.0227074371046,42,3
364.8491924144303,812.1449257646008,13,23
743.5508673023759,4248.141527238409,12,5
1381.7783048394936,3499.3596207376722,19,29
3884.8012318214246,500.7983327424741,20,22
535.0698711881395,3107.8191029536465,49,1
1202.1905032714528,153.30769119902726,17,11
465.12636264214,574.5021322609308,13,33
2353.5375085702217,404.5126522307235,43,49
43635.73748073135,1175.4966029644318,28,25
2681.56970120879,683.9723875958332,45,31
1503.5833555973768,597.012831381696,26,19
700.0755459255707,2070.37812347207,13,10
2002.710982009447,897.1831370961771,38,45
911.486622689612,372.5131003664824,44,37
3878.431764373761,3067.908223583942,6,40
516.1871440691142,1438.5640475127236,31,20
17691.857977723685,988.1123702528463,16,20
19413.21932775786,615.6761295584055,1,32
584.1524238639948,1265.6666366747006,22,40
17704.537526826192,10006.842878280499,5,5
1531.0985802307266,11989.889610507831,17,1
3633.7568523874234,913.8046542873556,41,45
3632.2121737112398,201.76421788807224,47,5
3940.675976263333,1552.6113677852775,20,9
2331.3018171225767,778.1677551791308,36,37
10918.191967361388,837.4038649582642,16,29
3263.491538203885,601.3726517931321,40,17
4549.946284984566,401.2080892334262,35,32
645.6924528336127,1805.3809703457107,21,35
2709.251375722147,236.6051594397996,18,23
103300.28588268605,403.4634879387096,34,30
11429.868657127272,1049.9522426412914,41,27
2225.2974391114003,581.8935446486755,28,5
1441.9879158840974,4484.222464944582,40,49
11419.2771639755,1881.4116692106877,44,19
1400.7289993307058,1577.0670151767717,8,37
7317.275459649712,412.32461799189235,34,10
13707.075869331098,2430.259937941437,34,9
3861.2002677635696,829.6226741110028,15,35
880.2834287917821,1982.5269989889362,7,36
2273.930453956513,111.40516729490143,8,25
1303.6462047908378,5072.221482451178,31,45
185.56115989120644,7180.116436257809,9,6
10946.184136410895,3362.309203011091,37,33
4856.7714773787975,928.1312933220121,36,39
3340.606016029441,2191.841142275764,88,3
161.19968304181646,6430.066989716197,23,3
25967.684526260105,534.504572600651,33,45
622.2989662759173,294.7413926767626,36,7
29136.290486339047,711.3607011984665,6,20
897.4596471230298,272.88414214452297,14,27
144.14048612292635,1286.7016915450422,25,13
391.56832970265395,1017.187394739513,2,29
744.2920374040308,2069.118639496665,11,43
63912.368675227546,1266.981820489746,25,35
1489.3484130558998,714.7188961091177,15,36
108.99352844272768,1841.9914916510224,9,20
2594.0398607165985,852.0888421025923,22,10
697.8258393085323,1548.8719632722311,41,46
2434.911085181651,453.3327104457577,23,18
12435.45945628003,393.826620741986,12,29
2057.250489336807,1921.0123997301444,44,41
888.3596404417199,160.23163202747313,35,41
7263.666108373706,205.81805595243324,47,10
1348.880900467193,1786.7731696726335,35,41
1031.219721176968,150.59967974287287,14,5
1546.85509035128,4088.024165083807,47,31
13582.779182114236,538.0439412889676,10,43
592.0380224646009,3828.7492681613357,1,32
1155.9712617008095,10224.681338082592,13,36
58658.68075935573,185.23430068213867,13,4
264509.97337040596,1635.0694221990063,168,49
4001.731323711526,15545.936412692095,35,1
933.8486978000536,826.0446414769265,35,41
472.8873868224989,504.5500882576411,16,9
16141.397478730192,3431.988211035239,32,19
8270.56624509496,910.2745933874457,46,21
3234.1636467457797,935.8418622362306,19,36
12650.333253617364,2999.2849801584707,12,12
4186.452324666214,1386.8582698826515,1,35
19408.237713124014,8387.410308851777,23,26
30801.213266222312,643.6624434139391,32,2
1916.9245562750061,195.12432750882817,36,17
4986.784358334282,887.065254312838,48,11
8899.722744079625,7431.122410332583,36,37
524855.1415064012,3170.412718131,2,34
1484.5408128110168,3544.8980486775886,27,38
1269.8578367923587,1828.8000908244562,26,13
2889.579197314751,1930.1086597383185,10,20
1569.307958719127,246.32470710496733,7,13
16780.93686249246,1188.3012247325053,192,20
2343.4618597794147,17783.72530557436,10,33
230.0615765765068,630.526498520578,7,49
697334.4538682409,388.9917406071336,248,34
44.82893741772078,162.81842976239463,36,40
2889.5367426301605,950.0991641190627,6,3
2808.3806195217285,3152.673341850796,30,43
140.8983528925828,1306.2853040401062,4,11
740.7239346002501,647.8703334431267,1,45
3648.502347395422,1071.629570458696,8,2
2504.5920890645057,1267.8010276051864,11,35
2628.545543264666,1293.5389588865864,21,5
620.5034435758371,296.69663877935307,11,49
27853.676041244133,8628.66099109634,35,14
962.8013754456284,1295.677437700208,29,24
12016.849693244678,909.5798916622313,22,31
2908.904559942381,292.8582723048504,30,31
124.30789892455024,1596.8480077085605,33,2
6910.633912318047,1226.2841850971276,37,17
1455.9605396549807,1542.4339965981324,34,9
1795.7089719171577,232.91426839527847,49,48
23526.122833119352,570.2751297227364,64,17
38864.919599214765,1549.4713230071359,1,20
1699.4729773551107,2198.6154117556403,6,25
93412.37510919552,989.7179791968,25,33
1925.7097685171384,148.88420117910542,8,9
16301.360496018116,3209.176958313718,6,5
1054.1609390047843,2458.637177107969,3,47
5162.190794270277,645.4602704244937,45,25
24748.663765179328,7518.555018484542,12,15
7518.264998741778,482.5869601296577,24,36
3190.0048642884603,353.0203334025805,43,12
1538.1803891665427,863.8656279201475,20,5
237.13127048826522,1462.4116659386295,36,16
6237.686588353372,212.9001124437113,13,2
22877.237715002164,1070.4728603362505,19,15
577.2543772865757,3942.4661972708886,22,39
5779.046843373593,7839.633650947026,44,20
6401.3925897788,100.50410651306545,24,45
5563.768304882104,471.9417418994864,33,31
2615.988228166627,357.9396444351205,11,5
592.8511916971382,3695.822596128111,3,38
1345.2172932803296,3293.5379700306066,27,36
6607.025468515284,1561.4505991553099,18,16
7363.163604957987,58.5490711009531,24,24
533.42591108508,603.6679544477125,40,40
7775.8506972473715,2080.375863466727,2,12
4294.4521339629755,15633.052067567472,47,11
4283.922565205104,932.3884721201646,33,8
6441.242205696085,1246.0842838480105,49,19
2443.741017319128,120.88517641390261,6,38
10975.749490342769,1034.4577468639252,39,44
5531.618310364281,199.01361771506384,27,27
11999.609118173255,479.8897594715476,10,27
1070.9215309584977,702.8522149558299,40,27
2986.691421645489,326.6655358336142,29,22
1069.4725607310884,1369.5421987485872,23,6
8975.016070049522,1860.468787873598,4,36
1272.6931385049295,108.56850841034586,12,25
444.3309209365207,3847.699211040679,34,23
9294.980420543345,487.8867118004801,41,44
1700.8498169156207,1852.8727456860026,39,44
1851.6744224252848,1050.4664734400471,2,10
903.6252305159746,300.7009797338285,36,38
4246.312815524671,181.74124228092515,13,12
27035.83854803979,358.3643576275488,43,20
15674.308924479075,158.49853911731125,44,17
196.00399354985782,627.7033003201169,45,46
4817.953085240751,902.3457830906457,31,15
834.9397841108,698.3323069448151,42,46
6372.650498359751,476.48147564892173,8,46
29335.875674145125,337.79557854487285,296,37
4996.512644505274,1265.692985510441,2,38
3530.2101725057564,901.6018755398069,44,20
7362.283201484912,23781.636023210613,33,23
4551.7048751165785,1250.3353889273974,42,24
1522.4509536284684,1896.18138967676,32,9
4384.241700771277,3775.8479447703535,43,27
7750.272929474069,1744.8314582020932,28,42
12879.093673251577,1529.8266519924903,23,12
9427.287631111723,1538.9939795736725,13,1
787.106761836429,2441.302734206039,41,14
7799.246963645173,1499.9656004407677,25,35
2299.9519158700314,2706.4235019266275,11,10
304.71450975116375,1618.1062622174381,32,19
32444.78192875427,336.5542300025803,49,14
3600.812612661376,1089.425873750247,27,16
2134.8195125677125,2130.3288947856363,6,22
23984.791540121216,1357.9487075681234,35,19
170.96989890649536,1213.0012101040645,4,19
6064.894085240156,6133.550573645041,15,21
10000.82993903379,765.0253049253888,23,43
3322.8643468889595,920.3361498490929,45,36
446.09060849961156,314.4560183436587,10,47
865.9631620982381,219.2480618577953,33,12
7566.333650198966,2258.276193654935,37,22
44468.4523356937,1482.169002514796,18,25
16561.622147575737,904.0329384371961,19,8
12396.19980002341,14882.090959170482,4,42
542.5810928681998,4522.533660056179,40,17
3532.120971228168,829.6859495713722,28,4
4004.014750509634,212.15887015644205,22,29
9148.815008513402,5879.675928363212,23,42
3441.4610243067164,804.0826431818627,48,27
17727.350040420144,3411.07023349641,43,45
3224.7799613541456,321.3197339905956,23,15
492409.77233554027,868.7196986806193,272,24
271.79199471873625,632.4807587322948,48,29
1849.2559785815579,1417.2677732286866,20,7
8076.373879247376,2567.128478769422,18,23
47.289759087202604,8903.513766667922,9,45
36916.84382035957,1725.5465267432448,1,38
6530.726951796874,497.2910305866424,4,31
264.3194924562796,720.1818601849167,21,2
395.58953146202464,2942.901261506858,21,21
8824.569672222293,12932.279779113856,45,17
6967.684567397935,3524.1366195864866,14,16
77289.29117614732,604.2939693701239,200,29
938.0901374136382,4632.989892252791,28,34
4565.79333443119,13399.397692811179,35,28
742.5066305908616,5395.2093707255035,31,27
381.4324194267018,107.09323954444407,40,21
10254.360019554959,200.83953075712688,41,15
1797.5444877864397,11103.969400533859,28,21
760.2329730800126,6939.164340842068,28,36
12359.552326052662,383.8170639635809,33,44
7080.95884022166,141.66441449447842,36,22
4816.457213621976,509.4101891325724,33,22
103767.53814073489,2332.89759040569,64,30
2398.9922469606176,3307.508609070146,11,14
285.60819549129377,3540.761041039097,5,35
1623.2039570122215,1933.5634664871934,19,31
